LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-73.407395,41.5118666,31,BOXWOOD LN,,,,,,4/47,0c87d5bff0d5ded8
-73.401074,41.5121005,16,NEW BRIDGE RD,,,,,,5/12,ed77bebdd36650dc
-73.4025814,41.5121823,8,NEW BRIDGE RD,,,,,,8/106,a631535143a6b038
-73.4089468,41.512167,46,BOXWOOD LN,,,,,,4/56,12a65841d20fc940
-73.4031538,41.5121523,283,PUMPKIN HILL RD,,,,,,5/16,e72f9d884778b563
-73.3967405,41.5122393,35,NEW BRIDGE RD,,,,,,8/66,8a20f33a95cef363
-73.4002836,41.5122328,20,NEW BRIDGE RD,,,,,,8/105,970c49431499e63f
-73.409969,41.5107823,,BOXWOOD LN,,,,,,4/45.OS,4446bd3191ec1d1f
-73.406412,41.5114306,,,,,,,,4/,bbce6f2a059bb74a
-73.4067282,41.5125601,9,JOEYS LN,,,,,,7/88,221b9bb3a80add63
-73.4049994,41.5121016,276,PUMPKIN HILL RD,,,,,,8/1,d56171ad187fa169
-73.3958666,41.5125929,39,NEW BRIDGE RD,,,,,,8/67,64ffde56bde52d93
-73.3943619,41.5131313,5,GREEN VIEW RD,,,,,,8/69,16231bb1ef8a7217
-73.4016261,41.5128395,15,NEW BRIDGE RD,,,,,,8/60,dc3b684f3ef5ec13
-73.3983312,41.5128171,25,NEW BRIDGE RD,,,,,,8/65,870e3a2dedaeeaaf
-73.4095159,41.5127711,25,CEDAR VALE DR,,,,,,7/50,e7e8b21500ef04eb
-73.4083404,41.5130216,23,CEDAR VALE DR,,,,,,7/49,a449d463243dc35f
-73.4074245,41.5129856,21,CEDAR VALE DR,,,,,,7/48,7b799fcde7ad60fa
-73.3943332,41.5133884,7,GREEN VIEW RD,,,,,,8/70,a5169ad95be01a91
-73.4028495,41.5130406,1,NEW BRIDGE RD,,,,,,8/59,784227432bb00ad2
-73.3951069,41.5131659,9,IDAWAY DR,,,,,,8/68,d2ec46341d338bd6
-73.4035778,41.5133164,273,PUMPKIN HILL RD,,,,,,8/58,02d6fab2139ff355
-73.4096586,41.5132737,27,CEDAR VALE DR,,,,,,7/51,1eb88607983a6e90
-73.417386,41.5116402,,DANBURY RD,,,,,,7/87,c9e6e1f23a989ea9
-73.3943901,41.5136418,9,GREEN VIEW RD,,,,,,8/71,a25ea43d7cc951e9
-73.4055115,41.5132466,272,PUMPKIN HILL RD,,,,,,8/2,21d69a953fec921a
-73.40841,41.5137773,26,CEDAR VALE DR,,,,,,7/58,6ec5ba181311485d
-73.4099933,41.5137066,31,CEDAR VALE DR,,,,,,7/52,152ad6530bc6f0a6
-73.3935271,41.5137471,10,GREEN VIEW RD,,,,,,8/103,a77ca7d96064849b
-73.3923089,41.5140827,,MELODY LN,,,,,,8/101,75f2a9cecf2cb72a
-73.3946091,41.5140315,11,GREEN VIEW RD,,,,,,8/72,8c7c0ce70a6ea773
-73.4075307,41.5135268,17,CEDAR VALE DR,,,,,,7/47,3e0d5a3bdee79c65
-73.3929724,41.5140113,2,RUSTIC HILL LN,,,,,,8/102,5368b67f1dafe36d
-73.4052669,41.5140033,268,PUMPKIN HILL RD,,,,,,8/3,c57e5b2076f5056e
-73.3947524,41.5142564,15,GREEN VIEW RD,,,,,,8/73,e5b198c47e0ecb1e
-73.4063385,41.5138028,266,PUMPKIN HILL RD,,,,,,8/4,bce64a9aa0445db3
-73.4101641,41.5141454,33,CEDAR VALE DR,,,,,,7/53,2e9e59b5399fcb2c
-73.4088329,41.5142138,30,CEDAR VALE DR,,,,,,7/57,dffba222e7b13438
-73.3948964,41.51448,17,GREEN VIEW RD,,,,,,8/74,007061d407644fa3
-73.4080996,41.5142881,16,CEDAR VALE DR,,,,,,7/59,0f4a7d2e10cfc8d1
-73.4016558,41.5138646,3,TWIN BROOKS DR,,,,,,8/61,b27094520925f013
-73.3938508,41.5144083,14,GREEN VIEW RD,,,,,,8/97,be83414ada4d40a0
-73.4069216,41.5142658,11,CEDAR VALE DR,,,,,,8/7,8a6cf4438394db21
-73.4056334,41.5144515,262,PUMPKIN HILL RD,,,,,,8/5,15d9cd2f92b76d56
-73.4028061,41.5140228,267,PUMPKIN HILL RD,,,,,,8/57.2,82845f967f27205c
-73.3950489,41.5147003,19,GREEN VIEW RD,,,,,,8/75,3c6b78cbc4118a1f
-73.401093,41.5143944,5,TWIN BROOKS DR,,,,,,8/62,051c81fbe5e33933
-73.3972409,41.512645,,NEW BRIDGE RD,,,,,,8/64.5,420dff4f3c879a8b
-73.409958,41.5147558,35,CEDAR VALE DR,,,,,,7/54,f426e66cce432808
-73.3963343,41.5143551,14,BARNS LN,,,,,,8/83,5bb54300ab763c49
-73.4058743,41.5147788,3,CEDAR VALE DR,,,,,,8/6,19c3b8c43a0917ba
-73.3951949,41.5149224,21,GREEN VIEW RD,,,,,,8/76,86cc9a6259e767e3
-73.3932003,41.5146531,1,RUSTIC HILL LN,,,,,,8/98,815b7db57c16def2
-73.4090917,41.5148264,36,CEDAR VALE DR,,,,,,7/55,914c591cb9a96be0
-73.4226135,41.5147573,534,DANBURY RD,,,,,,7/1,ed523dbfc4a73845
-73.4084507,41.5148068,34,CEDAR VALE DR,,,,,,7/56,82e2b4af976864e3
-73.4211146,41.5142299,539,DANBURY RD,,,,,,7/85,4bb7371cee745214
-73.4038358,41.5146813,263,PUMPKIN HILL RD,,,,,,8/56,6178ab4a8fc6ba69
-73.4193864,41.5145583,537,DANBURY RD,,,,,,7/86,8eec6cabdafa1b44
-73.3937411,41.5149211,16,GREEN VIEW RD,,,,,,8/96,05058cd5f24fb072
-73.3953327,41.5151421,23,GREEN VIEW RD,,,,,,8/77,c0a042a1e3162ff3
-73.4044173,41.5151687,259,PUMPKIN HILL RD,,,,,,8/55,5bdc7f70348c5841
-73.4076638,41.5150684,12,CEDAR VALE DR,,,,,,7/61,9a2fe85a34905b29
-73.3980519,41.5150993,12,BARNS LN,,,,,,8/84,304b3266328f6da9
-73.393912,41.5151635,18,GREEN VIEW RD,,,,,,8/95,ca135745b3553085
-73.39153,41.5148693,4,RUSTIC HILL LN,,,,,,8/100,30a0f3cd24e9126a
-73.395471,41.5153586,25,GREEN VIEW RD,,,,,,8/78,3b85a0cc1f2920b1
-73.4099758,41.51531,8,MCKAYLA DR,,,,,,7/72.4,7b4a753ed9355634
-73.4089345,41.5154004,7,MCKAYLA DR,,,,,,7/72.7,5481c4d40df765bf
-73.394104,41.5153942,20,GREEN VIEW RD,,,,,,8/94,782a9243c5b28db9
-73.4210077,41.5153611,533,DANBURY RD #4 PMP STA,,,,,,7/84,698958d5ecbd0e47
-73.3956006,41.5155811,27,GREEN VIEW RD,,,,,,8/79,b9a300de8018affc
-73.3963432,41.5153871,,BARNES LN,,,,,,8/85.B,8180433c1f5c3d45
-73.4028333,41.5155356,5,LISAS CT,,,,,,8/28.22,04ffcfa5eddd944d
-73.3942832,41.515635,22,GREEN VIEW RD,,,,,,8/93,81c79bde10c575ce
-73.3945084,41.5158327,24,GREEN VIEW RD,,,,,,8/92,eb29850ff7bd691e
-73.3958025,41.5157975,29,GREEN VIEW RD,,,,,,8/80,0a2da4c7380c2f48
-73.4078645,41.5156337,10,CEDAR VALE DR,,,,,,7/62,de99da660d3a6b1b
-73.407035,41.5155184,6,CEDAR VALE DR,,,,,,8/8.2,48ce328b41a6ef88
-73.3948418,41.5159976,26,GREEN VIEW RD,,,,,,8/91,897cd6338d9ec334
-73.3960288,41.5160107,31,GREEN VIEW RD,,,,,,8/81,c5abf233de6a301c
-73.4101109,41.5159048,6,MCKAYLA DR,,,,,,7/72.3,0be5072dbc0ca42a
-73.404951,41.5158307,1,LISAS CT,,,,,,8/28.20,7a13d47e1fdce428
-73.3972791,41.5157354,10,BARNS LN,,,,,,8/85.A,72760e4179704a19
-73.3966948,41.5154805,,,,,,,,8/,cd73b5a376a3aff0
-73.4061797,41.5157138,254,PUMPKIN HILL RD,,,,,,8/8.1,92c9ef380a3a7017
-73.4212733,41.515949,527,DANBURY RD,,,,,,7/83,a97414c8d1f76296
-73.409055,41.5161069,3,MCKAYLA DR,,,,,,7/72.6,ba3eb525e4fd2b20
-73.3963434,41.5163511,33,GREEN VIEW RD,,,,,,8/86,1b5f965e479e01c5
